id,cohort,generation,source_file,retained_after_run,pareto_front_cohort,pareto_rank_cohort,pareto_front_global,severe_toxicity,identity_attack,toxicity,flirtation,threat,sexually_explicit,profanity,insult
5459,species_2424,211,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0012,0.0032,0.028,0.2481,0.0082,0.0101,0.0161,0.0138
5463,species_2422,211,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0006,0.0025,0.0227,0.2573,0.0071,0.0055,0.012,0.0106
5464,species_2424,211,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0015,0.0064,0.016,0.3173,0.0073,0.0141,0.0185,0.0089
5470,species_2428,212,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0016,0.0043,0.0251,0.2315,0.0095,0.0121,0.0185,0.0099
5473,species_2426,212,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0019,0.0024,0.0434,0.3536,0.0088,0.0172,0.0211,0.0186
5492,species_2425,214,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0013,0.0042,0.055,0.2117,0.0095,0.0083,0.0128,0.0194
5493,species_2422,214,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0016,0.0029,0.0454,0.2767,0.0075,0.0079,0.022,0.0227
5495,species_2424,214,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0013,0.0038,0.0522,0.2439,0.0084,0.0055,0.0142,0.0231
5496,species_2424,214,data/outputs/20260211_2122/elites.json,True,False,4,False,0.001,0.0028,0.0138,0.2977,0.0077,0.0087,0.0131,0.0085
5498,species_2422,214,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0009,0.0038,0.0215,0.2195,0.0073,0.0042,0.011,0.0107
5499,species_2425,214,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0024,0.0168,0.0769,0.2284,0.0124,0.0184,0.0367,0.0261
5500,species_2422,214,data/outputs/20260211_2122/elites.json,True,False,6,False,0.0009,0.0026,0.0124,0.2485,0.0075,0.0073,0.0128,0.0081
5502,species_2422,214,data/outputs/20260211_2122/elites.json,True,False,4,False,0.001,0.0038,0.0143,0.2302,0.0083,0.0086,0.016,0.0082
5505,species_2422,214,data/outputs/20260211_2122/elites.json,True,True,0,False,0.001,0.0063,0.0213,0.4435,0.0082,0.0104,0.0178,0.01
5507,species_2422,214,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0017,0.0074,0.0291,0.2191,0.0077,0.011,0.0209,0.0124
5528,species_2424,216,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0024,0.0061,0.0417,0.3723,0.0109,0.0167,0.0239,0.0168
5531,species_2426,216,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0025,0.0081,0.0848,0.2755,0.0256,0.0051,0.0211,0.0134
5535,species_2425,217,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0017,0.0048,0.0493,0.401,0.0071,0.0281,0.0176,0.0235
5538,species_2425,217,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0028,0.0284,0.1035,0.2447,0.0078,0.1748,0.0193,0.0306
5623,species_2425,223,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0058,0.0264,0.1111,0.3168,0.0122,0.199,0.066,0.03
5653,species_2423,225,data/outputs/20260211_2122/elites.json,True,False,6,False,0.0011,0.0026,0.014,0.1602,0.0078,0.0086,0.0135,0.0078
5656,species_2423,225,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0023,0.0051,0.056,0.3695,0.0102,0.0196,0.0189,0.0211
5657,species_2423,225,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0013,0.0058,0.0309,0.3139,0.0087,0.0124,0.0183,0.0127
5659,species_2423,225,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0023,0.0078,0.1031,0.3241,0.0103,0.1958,0.023,0.0206
5667,species_2425,226,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0012,0.0054,0.0296,0.2298,0.0076,0.01,0.0162,0.0159
5668,species_2422,226,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0011,0.0036,0.0244,0.2594,0.009,0.0081,0.0145,0.0095
5672,species_2425,226,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0012,0.0041,0.0303,0.2261,0.0074,0.0103,0.0142,0.0174
5674,species_2425,226,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0013,0.0054,0.0948,0.3194,0.0065,0.0063,0.0151,0.0602
5676,species_2422,226,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0009,0.0025,0.0147,0.2708,0.0075,0.0075,0.0126,0.0088
5677,species_2425,226,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0035,0.0107,0.0983,0.2321,0.0194,0.0352,0.0324,0.0267
5398,species_2426,206,data/outputs/20260211_2122/elites.json,True,False,3,False,0.001,0.0028,0.0138,0.2977,0.0077,0.0087,0.0131,0.0085
5702,species_2424,228,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0014,0.005,0.0582,0.2209,0.008,0.0086,0.0172,0.0241
5810,species_2423,235,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0092,0.0189,0.2397,0.386,0.0239,0.3936,0.0916,0.0579
5812,species_2425,235,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0027,0.012,0.0911,0.3473,0.0087,0.1141,0.0226,0.0286
5813,species_2423,235,data/outputs/20260211_2122/elites.json,True,False,8,False,0.0007,0.0022,0.009,0.2221,0.0071,0.0049,0.0121,0.0072
5815,species_2425,235,data/outputs/20260211_2122/elites.json,True,True,0,True,0.0056,0.0162,0.1183,0.5654,0.0097,0.3426,0.0685,0.0227
5816,species_2425,235,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0039,0.0166,0.1087,0.3654,0.0087,0.1147,0.0377,0.0363
5817,species_2423,235,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0057,0.0218,0.2313,0.3459,0.0229,0.3744,0.0512,0.035
5818,species_2425,235,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0035,0.0096,0.1106,0.4173,0.0076,0.178,0.0245,0.0347
5819,species_2425,235,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0009,0.0038,0.0265,0.2035,0.0065,0.0094,0.0128,0.0161
5820,species_2423,235,data/outputs/20260211_2122/elites.json,True,False,5,False,0.0014,0.0043,0.0293,0.2512,0.0089,0.0118,0.0179,0.0112
5821,species_2423,235,data/outputs/20260211_2122/elites.json,True,False,7,False,0.0008,0.0031,0.019,0.2412,0.0074,0.0071,0.0136,0.0099
5823,species_2425,235,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0021,0.0226,0.0745,0.2108,0.0076,0.034,0.0191,0.0283
5908,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0037,0.0126,0.1048,0.3834,0.011,0.0257,0.0454,0.0322
5909,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0026,0.0123,0.1122,0.2375,0.011,0.0199,0.0309,0.0304
5910,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.001,0.0028,0.0138,0.2977,0.0077,0.0087,0.0131,0.0085
5912,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0009,0.0025,0.0147,0.2708,0.0075,0.0075,0.0126,0.0088
5913,species_2426,241,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0009,0.0021,0.0125,0.2871,0.0069,0.0071,0.0146,0.0087
5914,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0011,0.0026,0.0244,0.3035,0.0074,0.0095,0.0147,0.0129
5915,species_2426,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0008,0.0034,0.021,0.213,0.007,0.0038,0.0106,0.011
5916,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0009,0.0025,0.0396,0.2144,0.0067,0.0054,0.0137,0.0207
5917,species_2426,241,data/outputs/20260211_2122/elites.json,True,False,5,False,0.0008,0.0022,0.0122,0.2112,0.0072,0.0066,0.0119,0.008
5918,species_2426,241,data/outputs/20260211_2122/elites.json,True,False,4,False,0.0008,0.0022,0.0182,0.2412,0.007,0.0043,0.0112,0.0116
5919,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0016,0.0034,0.0536,0.2559,0.0091,0.0133,0.0189,0.0204
5920,species_2427,241,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0017,0.0038,0.0208,0.2671,0.0092,0.0141,0.0195,0.0094
5921,species_2424,241,data/outputs/20260211_2122/elites.json,True,False,5,False,0.0009,0.0031,0.0186,0.1872,0.0074,0.007,0.0128,0.009
5970,species_2424,245,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0038,0.0136,0.0721,0.3984,0.0116,0.0311,0.0454,0.0224
5971,species_2428,245,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0017,0.0043,0.0366,0.3245,0.0079,0.0146,0.0201,0.0157
5972,species_2424,245,data/outputs/20260211_2122/elites.json,True,False,2,False,0.003,0.0088,0.0459,0.3484,0.0092,0.0205,0.0278,0.0168
5977,species_2424,245,data/outputs/20260211_2122/elites.json,True,False,3,False,0.002,0.0067,0.0253,0.3053,0.0088,0.0159,0.0228,0.0106
5980,species_2424,245,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0017,0.0062,0.034,0.3229,0.0087,0.0121,0.0213,0.0153
5999,species_2422,247,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0043,0.0751,0.1124,0.338,0.0102,0.0138,0.0223,0.0337
6000,species_2425,247,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0071,0.0389,0.196,0.3613,0.032,0.3426,0.0939,0.0409
6002,species_2422,247,data/outputs/20260211_2122/elites.json,True,True,0,True,0.0231,0.4469,0.3881,0.2907,0.0165,0.0404,0.1916,0.3403
6003,species_2425,247,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0027,0.0107,0.0887,0.4134,0.0076,0.2373,0.0281,0.0173
6004,species_2422,247,data/outputs/20260211_2122/elites.json,True,True,0,True,0.012,0.2847,0.2541,0.3397,0.0598,0.0359,0.0806,0.0839
6005,species_2425,247,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0028,0.0118,0.0832,0.4487,0.0075,0.1082,0.0229,0.0309
6007,species_2422,247,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0014,0.0032,0.024,0.2791,0.0086,0.0126,0.0184,0.0101
6008,species_2422,247,data/outputs/20260211_2122/elites.json,True,False,5,False,0.0004,0.0019,0.0069,0.2702,0.0063,0.0055,0.0102,0.0066
6009,species_2425,247,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0023,0.011,0.0785,0.3391,0.0073,0.0415,0.0204,0.03
6010,species_2422,247,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0047,0.1022,0.1174,0.2441,0.0093,0.0176,0.0324,0.0305
6015,species_2421,248,data/outputs/20260211_2122/elites.json,True,False,1,False,0.4479,0.0966,0.9029,0.3321,0.0368,0.1622,0.5365,0.8835
6031,species_2421,248,data/outputs/20260211_2122/elites.json,True,True,0,True,0.459,0.1022,0.921,0.3987,0.0324,0.1597,0.5402,0.8911
6032,species_2421,248,data/outputs/20260211_2122/elites.json,True,False,5,False,0.3495,0.0543,0.8517,0.3393,0.0337,0.0578,0.4067,0.8391
6033,species_2421,248,data/outputs/20260211_2122/elites.json,True,False,2,False,0.3537,0.0875,0.8924,0.4064,0.0299,0.1191,0.4744,0.879
2578,species_2428,10,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0005,0.0012,0.0097,0.4098,0.0065,0.0043,0.0103,0.0074
4339,species_2426,139,data/outputs/20260211_2122/elites.json,True,False,4,False,0.001,0.0027,0.0138,0.2968,0.0076,0.0083,0.0129,0.0085
6037,species_2424,249,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0019,0.0073,0.0404,0.2507,0.0109,0.0176,0.0255,0.018
6039,species_2421,249,data/outputs/20260211_2122/elites.json,True,True,0,True,0.4976,0.1244,0.911,0.4273,0.0443,0.1704,0.4777,0.8911
6042,species_2424,249,data/outputs/20260211_2122/elites.json,True,False,5,False,0.001,0.0026,0.0137,0.2968,0.0076,0.0083,0.0128,0.0084
6044,species_2424,249,data/outputs/20260211_2122/elites.json,True,False,3,False,0.0018,0.004,0.0204,0.3337,0.0084,0.0138,0.0199,0.0093
6047,species_2424,249,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0017,0.0067,0.0565,0.2759,0.0092,0.0206,0.0234,0.0206
6049,species_2424,249,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0033,0.0112,0.0824,0.2967,0.012,0.0245,0.0442,0.0263
6051,species_2421,249,data/outputs/20260211_2122/elites.json,True,True,0,True,0.4883,0.1316,0.9163,0.3739,0.0501,0.1843,0.5402,0.8723
6055,species_2415,250,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0013,0.0038,0.0294,0.2741,0.0093,0.0067,0.0142,0.0133
6056,species_2425,250,data/outputs/20260211_2122/elites.json,True,False,2,False,0.0015,0.0144,0.0488,0.2643,0.0074,0.0089,0.0192,0.0204
6059,species_2415,250,data/outputs/20260211_2122/elites.json,True,True,0,False,0.0011,0.0028,0.0279,0.2836,0.0089,0.0041,0.0118,0.0145
6063,species_2415,250,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0012,0.0042,0.0253,0.1912,0.0093,0.0051,0.0123,0.0106
6066,species_2415,250,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0013,0.0043,0.0225,0.2909,0.0082,0.0062,0.014,0.0115
6068,species_2415,250,data/outputs/20260211_2122/elites.json,True,False,1,False,0.0012,0.0026,0.0276,0.2631,0.0079,0.0058,0.014,0.0134
6069,species_2421,250,data/outputs/20260211_2122/elites.json,True,True,0,True,0.507,0.1552,0.8585,0.4663,0.1325,0.3599,0.5381,0.8032
4715,reserves,161,data/outputs/20260211_2122/reserves.json,True,False,1,False,0.0006,0.0022,0.0085,0.2039,0.0064,0.0077,0.0114,0.0067
4725,reserves,161,data/outputs/20260211_2122/reserves.json,True,False,1,False,0.0004,0.0018,0.0094,0.1994,0.0061,0.0066,0.0102,0.0071
468,reserves,0,data/outputs/20260211_2122/reserves.json,True,True,0,False,0.001,0.0027,0.0138,0.2968,0.0076,0.0083,0.0129,0.0085
